color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,James Bobin,277,119,33,518,Tina Fey,3000,53072512,Adventure|Comedy|Crime|Family|Musical,Ty Burrell,Muppets Most Wanted ,24285,6089,Hugh Bonneville,4,europe|frog|gulag|prison break|puppet,110,English,USA,PG,51850000,2014,2000,6.4,1.85,10000
Color,Jorge R. Gutiérrez,156,95,34,679,Hector Elizondo,17000,52006191,Adventure|Animation|Comedy|Family|Fantasy|Romance,Channing Tatum,The Book of Life ,45580,19513,Ana de la Reguera,1,afterlife|bullfight|bullfighting|love triangle|mexico,102,English,USA,PG,51850000,2014,995,7.3,2.35,18000
Color,Steven Quale,228,89,77,159,Alycia Debnam-Carey,490,49312991,Action|Thriller,Matt Walsh,Into the Storm ,54101,1367,Scott Lawrence,0,danger|graduation|storm|teenage boy|tornado,210,English,USA,PG-13,51850000,2014,298,5.8,1.85,15000
Color,David Dobkin,276,141,71,3000,Robert Duvall,21000,48847973,Crime|Drama,Robert Downey Jr.,The Judge ,136973,30183,Leighton Meester,1,courtroom|dysfunctional family|indiana|lawyer|trial,275,English,USA,R,51850000,2014,3000,7.4,2.35,47000
Color,Evan Goldberg,293,112,133,365,Randall Park,11000,6331066,Comedy,James Franco,The Interview ,247020,12239,Anders Holm,4,assassination attempt|communist dictatorship|dictator|exploding helicopter|finger bitten off,835,English,USA,R,45628000,2014,392,6.6,2.35,50000
Color,Sean Anders,196,116,51,465,Christoph Waltz,18000,56428060,Comedy|Crime,Kevin Spacey,Horrible Bosses 2 ,114294,30571,Lindsay Sloane,7,kidnapping|reference to franz beckenbauer|scene during end credits|second part|singing in a car,187,English,USA,R,43554000,2014,11000,6.3,2.35,12000
Color,Nick Cassavetes,191,109,415,119,Kate Upton,982,87010640,Comedy|Romance,Don Johnson,The Other Woman ,104481,2357,David Thornton,2,beach house|blonde bombshell|cheating husband|revenge|wife meets mistress,189,English,USA,PG-13,41480000,2014,971,6,2.35,16000
Color,Clint Eastwood,249,134,16000,235,Steve Schirripa,880,48774540,Biography|Drama|Music|Musical,Johnny Cannizzaro,Jersey Boys ,25465,2281,Scott Vance,1,band|music group|musical quartet|singer|song,190,English,USA,R,41480000,2014,413,6.9,2.35,16000
Color,Frank Coraci,173,117,153,734,Adam Sandler,35000,47992885,Comedy|Romance,Bella Thorne,Blended ,87165,49743,Joel McHale,0,blind date|children|date|daughter|son,184,English,USA,PG-13,41480000,2014,11000,6.5,1.85,12000
Color,Seth MacFarlane,303,136,3000,3000,Charlize Theron,14000,44192465,Comedy|Western,Liam Neeson,A Million Ways to Die in the West ,136093,28927,Seth MacFarlane,3,dancing sheep|fetish|musical scene|racial humor|snake poison,416,English,USA,R,41480000,2014,9000,6.1,2.35,24000
Color,Jake Kasdan,201,94,52,214,Randall Park,683,39969581,Comedy,James Wilcox,Sex Tape ,84382,1488,Nat Faxon,2,sex in a car|sex video|sexual desire|sexuality|undressing,158,English,USA,R,41480000,2014,392,5.1,1.85,
Color,Charles Martin Smith,54,107,188,631,Taylor Blackwell,11000,43574203,Drama|Family,Morgan Freeman,Dolphin Tale 2 ,6069,13904,Harry Connick Jr.,0,dolphin|latex gloves|medical scrubs|purple gloves|turtle,33,English,USA,PG,37332000,2014,641,6.4,1.85,
Color,Bobby Farrelly,218,109,101,839,Kathleen Turner,13000,89397706,Comedy,Bill Murray,Dumb and Dumber To ,97045,16179,Rob Riggle,1,adoption|highway travel|road trip|sequel|stupidity,285,English,USA,PG-13,36295000,2014,899,5.7,1.85,55000
Color,David Ayer,233,109,453,120,Martin Donovan,1000,10888466,Action|Crime|Drama|Thriller,Mireille Enos,Sabotage ,47498,1458,Maurice Compte,3,dea|drug cartel|kicked in the crotch|strip club|tough girl,212,English,USA,R,36295000,2014,206,5.7,1.85,10000
Color,David Ayer,233,109,453,120,Martin Donovan,1000,10888466,Action|Crime|Drama|Thriller,Mireille Enos,Sabotage ,47502,1458,Maurice Compte,3,dea|drug cartel|kicked in the crotch|strip club|tough girl,212,English,USA,R,36295000,2014,206,5.7,1.85,10000
Color,Wes Ball,297,113,47,129,Aml Ameen,988,106202909,Action|Mystery|Sci-Fi|Thriller,Ki Hong Lee,The Maze Runner ,310903,1783,Jacob Latimore,0,based on novel|concrete wall|maze|open ended|teenage boy,524,English,USA,PG-13,35258000,2014,149,6.8,2.35,38000
Color,Scott Derrickson,242,118,301,897,Dorian Missick,2000,31652940,Horror|Mystery|Thriller,Olivia Munn,Deliver Us from Evil ,54447,5697,Edgar Ramírez,0,confession|demonic possession|exorcism|flickering light|priest,201,English,USA,R,31110000,2014,1000,6.2,2.35,18000
Color,Tate Taylor,165,139,150,400,Josh Hopkins,521,31642955,Biography|Drama|Music,Tika Sumpter,Get on Up ,15843,2060,Aunjanue Ellis,0,1970s|1980s|african american|breaking the fourth wall|mother son relationship,104,English,USA,PG-13,31110000,2014,491,6.9,1.85,11000
Color,Miguel Arteta,119,81,44,3000,Steve Carell,35000,69427650,Comedy|Family,Bella Thorne,"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",29738,47677,Jennifer Garner,6,bad day|based on book|birthday|job interview|long title,85,English,USA,PG,29036000,2014,7000,6.2,2.39,12000
Color,McG,211,123,368,114,Richard Sammel,933,31823833,Action|Drama|Thriller,Connie Nielsen,3 Days to Kill ,69355,1286,Tómas Lemarquis,0,cancer|estranged wife|leather dress|spy|terrorist,211,English,USA,PG-13,29036000,2014,194,6.2,2.35,10000
Color,Scott Frank,253,114,71,313,Boyd Holbrook,14000,26938527,Crime|Drama|Mystery|Thriller,Liam Neeson,A Walk Among the Tombstones ,87950,15428,David Harbour,0,drug dealer|ex cop|murder of wife|revenge|violence,207,English,USA,R,29036000,2014,439,6.5,2.35,15000
Color,Michael Hoffman,85,118,97,437,Gerald McRaney,775,27751450,Drama|Romance,Luke Bracey,The Best of Me ,43084,3197,Clarke Peters,0,adultery|based on novel|heart transplant|infidelity|protective male,99,English,USA,PG-13,26962000,2014,523,6.7,2.35,19000
Color,Tim Story,146,99,167,460,Tika Sumpter,655,139104766,Action|Comedy|Crime|Romance,Bruce McGill,Ride Along ,75903,2394,Bryan Callen,1,gunfight|outrunning explosion|police|security guard|street shootout,109,English,USA,PG-13,25925000,2014,521,6.2,2.35,
Color,Wes Anderson,536,99,,670,Tom Wilkinson,13000,61259502,Adventure|Comedy|Crime|Drama,Bill Murray,The Grand Budapest Hotel ,475518,15082,F. Murray Abraham,0,first person narration|hotel|lobby boy|mentor protege relationship|painting,644,English,USA,R,25925000,2014,1000,8.1,1.37,149000
Color,Craig Gillespie,151,124,44,367,Suraj Sharma,4000,37796533,Biography|Drama|Sport,Jon Hamm,Million Dollar Arm ,35833,6393,Gregory Alan Williams,0,baseball|based on true story|india|sports agent|training,96,English,USA,PG,25925000,2014,774,7,2.39,10000
Color,Rupert Wyatt,175,111,81,81,Cjon Saulsberry,3000,34875576,Crime|Drama|Thriller,George Kennedy,The Gambler ,48559,3784,Griffin Cleveland,1,dog|gambler|gambling|gangster|professor,145,English,USA,R,25925000,2014,571,6,2.35,
Color,Rupert Wyatt,175,111,81,81,Cjon Saulsberry,3000,34875576,Crime|Drama|Thriller,George Kennedy,The Gambler ,48562,3784,Griffin Cleveland,1,dog|gambler|gambling|gangster|professor,145,English,USA,R,25925000,2014,571,6,2.35,
Color,Ivan Reitman,159,110,425,148,Chi McBride,3000,29897897,Drama|Sport,Jennifer Garner,Draft Day ,39357,3757,Patrick St. Esprit,1,cleveland browns|head coach|linebacker|nfl|team owner,113,English,USA,R,25925000,2014,466,6.8,2.35,14000
Color,Tim Story,52,106,167,676,Regina Hall,966,67593922,Comedy|Romance,Romany Malco,Think Like a Man Too ,15310,4830,David Walton,8,african american|imperative in title|las vegas nevada|nevada|wedding,38,English,USA,PG-13,24888000,2014,807,5.7,2.35,3000
Color,Christopher Spencer,61,170,25,55,Amber Rose Revah,329,61904934,Biography|Drama|History,Roma Downey,Son of God ,15448,775,Darwin Shaw,1,bare chested male bondage|crucifixion|loincloth|reference to god|resurrection,174,English,USA,PG-13,22814000,2014,134,5.6,2.35,15000
Color,Lasse Hallström,180,122,529,171,Charlotte Le Bon,820,56242152,Comedy|Drama,Manish Dayal,The Hundred-Foot Journey ,52894,1484,Juhi Chawla,3,chef|haute cuisine|indian cuisine|michelin guide|restaurant,185,English,USA,PG,22814000,2014,201,7.3,2.35,55000
Color,Ben Falcone,148,100,265,265,Mark Duplass,989,87645326,Comedy,Gary Cole,Tammy ,35965,2654,Ben Falcone,0,alcoholic|grandmother|highway travel|niagara falls|on the road,144,English,USA,R,20740000,2014,830,4.9,1.85,11000
Color,Shana Feste,98,104,19,942,Bruce Greenwood,15000,24259334,Drama|Romance,Alex Pettyfer,Endless Love ,31323,18760,Rhys Wakefield,0,brother sister relationship|high school graduation|love|sparkler|unfaithful husband,76,English,USA,PG-13,20740000,2014,989,6.3,2.35,
Color,Paul Thomas Anderson,401,148,,175,Katherine Waterston,204,8392770,Comedy|Crime|Drama|Mystery|Romance,Martin Dew,Inherent Vice ,61935,707,Serena Scott Thomas,0,1960s|based on novel|ex boyfriend ex girlfriend relationship|southern california|voice over narration,242,English,USA,R,20740000,2014,178,6.7,1.85,18000
Color,J.C. Chandor,350,125,78,745,Ashley Williams,1000,5961851,Action|Crime|Drama|Thriller,David Oyelowo,A Most Violent Year ,45799,3979,Albert Brooks,0,american dream|immigrant|new york city|oil|violence,180,English,USA,R,20740000,2014,969,7,2.35,
Color,Shawn Levy,156,103,189,949,Abigail Spencer,2000,35558877,Comedy|Drama,Tina Fey,This Is Where I Leave You ,54242,4662,Jane Fonda,8,brother sister relationship|childhood home|man child|sibling|vomiting,145,English,USA,R,20532600,2014,1000,6.6,2.35,14000
Color,Nicholas Stoller,351,97,89,329,Carla Gallo,920,155608595,Comedy,Craig Roberts,Neighbors ,216581,2771,Ike Barinholtz,3,broken leg|friendship|jewish|topless female nudity|urination,397,English,USA,R,18666000,2014,798,6.4,2.35,21000
Color,Alejandro G. Iñárritu,588,119,,529,Naomi Watts,15000,43902118,Comedy|Drama|Romance,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance) ,395087,21668,Merritt Wever,8,actor|artist|broadway play|replacement|stage,1101,English,USA,R,18666000,2014,6000,7.8,1.85,114000
Color,Rob Reiner,107,94,,197,Annie Parisse,712,15716535,Comedy|Drama|Romance,Yaya DaCosta,And So It Goes ,8895,1673,Frankie Valli,2,four word title|grandparent grandchild relationship|reference to facebook|reference to the internet|singer,48,English,USA,PG-13,18666000,2014,341,5.7,2.35,3000
Color,Luke Greenfield,129,104,42,613,Damon Wayans Jr.,839,85437973,Comedy,Rob Riggle,Let's Be Cops ,106820,3627,James D'Arcy,1,friendship between men|impersonating a police officer|mobster|party|police officer,147,English,USA,R,17629000,2014,756,6.5,1.85,14000
Color,Vic Armstrong,169,110,179,734,Lea Thompson,12000,14516218,Action|Drama|Fantasy|Mystery|Thriller,Nicolas Cage,Left Behind ,24854,15044,Quinton Aaron,1,bible quote|chaos|faith|riot|shrine,374,English,USA,PG-13,16592000,2014,1000,3.1,2.35,31000
Color,Vic Armstrong,169,110,179,734,Lea Thompson,12000,14516218,Action|Drama|Fantasy|Mystery|Thriller,Nicolas Cage,Left Behind ,24854,15044,Quinton Aaron,1,bible quote|chaos|faith|riot|shrine,374,English,USA,PG-13,16592000,2014,1000,3.1,2.35,31000
Color,Tommy Lee Jones,208,122,,567,Tim Blake Nelson,883,2518751,Drama|Western,Barry Corbin,The Homesman ,21370,2896,Miranda Otto,1,abusive marriage|pastor|prison wagon|roast pig|suicide by hanging,132,English,USA,R,16592000,2014,596,6.6,2.35,
Color,Jean-Marc Vallée,349,115,212,612,Kevin Rankin,2000,39279443,Adventure|Biography|Drama,Michiel Huisman,Wild ,86664,4896,Gaby Hoffmann,1,female protagonist|grief|hiking|loss of mother|mother daughter relationship,252,English,USA,R,15555000,2014,820,7.1,2.35,38000
Color,Thomas Carter,50,115,49,100,Matthew Daddario,116,31242697,Drama|Family|Sport,Jessie T. Usher,When the Game Stands Tall ,12596,525,Ser'Darius Blain,0,coach|high school football,64,English,USA,PG,15555000,2014,110,6.7,1.85,
Color,Roger Donaldson,172,108,79,537,Akie Kotabe,775,25909308,Action|Crime|Thriller,Luke Bracey,The November Man ,50056,3033,Will Patton,2,critically bashed|premarital sex|sex scene|sex standing up|stripper,152,English,USA,R,15555000,2014,614,6.3,2.35,
Color,Sam Miller,58,84,12,334,Kate del Castillo,1000,54487746,Crime|Thriller,Leslie Bibb,No Good Deed ,12676,2297,Henry Simmons,2,home invasion|police officer shot|police officer shot in the chest|psychopath|three word title,84,English,USA,PG-13,13688400,2014,345,5.6,2.35,
Color,Theodore Melfi,275,102,51,360,Naomi Watts,13000,45767889,Comedy|Drama,Bill Murray,St. Vincent ,72803,20330,Reg E. Cathey,3,bullying|grumpy old man|school presentation|stroke|stroke recovery,171,English,USA,PG-13,13481000,2014,6000,7.3,1.85,33000
Color,Dave Green,112,91,13,140,Ella Wahlestedt,803,40356828,Adventure|Family|Sci-Fi,Teo Halm,Earth to Echo ,15664,1921,Jason Gray-Stanford,0,alien|bar|construction worker|no opening credits|no title at beginning,149,English,USA,PG,13481000,2014,587,5.8,1.85,
Color,Steve Pink,90,100,38,460,Regina Hall,833,50437278,Comedy|Romance,Joe Lo Truglio,About Last Night ,16979,2800,Bryan Callen,4,bedroom|boyfriend girlfriend relationship|hug|interrupted sex|urban setting,42,English,USA,R,12962500,2014,807,6.1,2.35,
Color,Josh Boone,326,133,131,733,Sam Trammell,8000,129488983,Drama|Romance,Shailene Woodley,The Fault in Our Stars ,249688,10565,Nat Wolff,0,cancer|falling in love|friendship|novel|teenager,548,English,USA,PG-13,12444000,2014,1000,7.8,1.85,93000
Color,Randall Wallace,82,99,130,79,Connor Corum,399,94826653,Biography|Drama,Jacob Vargas,Heaven Is for Real ,21034,663,Rob Moran,,based on true story|christ|christian|near death experience|pastor,153,English,USA,PG,12444000,2014,116,5.8,2.35,23000
Color,Chris Rock,161,102,,555,Romany Malco,3000,26212830,Comedy|Romance,Rosario Dawson,Top Five ,21672,5592,J.B. Smoove,10,bare breasts|celebrity|in medias res|reference to planet of the apes|sex talk,93,English,USA,R,12444000,2014,966,6.5,2.35,
Color,R.J. Cutler,141,107,15,602,Mireille Enos,17000,52328404,Drama|Fantasy|Music|Romance,Chloë Grace Moretz,If I Stay ,83893,20466,Stacy Keach,3,car accident|coma|out of body experience|reference to the exploited|teenage girl,132,English,USA,PG-13,11407000,2014,1000,6.8,2.35,15000
Color,Tim Burton,325,106,13000,309,Danny Huston,11000,15015527,Biography|Crime|Drama|Romance,Christoph Waltz,Big Eyes ,55539,12418,Jon Polito,3,1950s|abusive husband|artist|painting|secret,147,English,USA,PG-13,10370000,2014,430,7,1.85,20000
Color,Noah Baumbach,270,97,387,64,Maria Dizzia,6000,7854306,Comedy|Drama,Naomi Watts,While We're Young ,30325,6322,Dree Hemingway,2,documentary filmmaker|documentary filmmaking|father in law|generation z|hipster,96,English,USA,R,10370000,2014,139,6.3,1.85,
Color,James DeMonaco,285,103,65,908,Zach Gilford,2000,74165441,Action|Horror|Sci-Fi|Thriller,Noel Gugliemi,The Purge: Anarchy ,92364,6807,Roberta Valderrama,0,held at gunpoint|machete|masked man|sequel|violence,244,English,USA,R,9333000,2014,971,6.5,2.35,15000
Color,Mike Binder,91,121,57,664,Gillian Jacobs,1000,22367095,Drama,Jennifer Ehle,Black or White ,8058,3745,Jillian Estell,2,color in title,57,English,USA,PG-13,9333000,2014,837,6.6,2.35,
Color,Dan Gilroy,534,117,66,85,Michael Papajohn,15000,33474313,Crime|Drama|Thriller,Jake Gyllenhaal,Nightcrawler ,293304,15554,James Huang,1,employer employee relationship|ethics|journalism|sociopath|tv news,552,English,USA,R,8814500,2014,241,7.9,2.35,65000
Color,Tom Gormican,164,94,19,117,Lola Glaudini,363,27012898,Comedy|Romance,Mackenzie Davis,That Awkward Moment ,76791,1024,Josh Pais,3,dating|divorce|father daughter relationship|mother daughter relationship|party,100,English,USA,R,8296000,2014,342,6.1,2.35,
Color,Matt Bettinelli-Olpin,137,89,14,270,Allison Miller,971,16404268,Horror|Mystery,Zach Gilford,Devil's Due ,13913,2517,Vanessa Ray,0,eiffel tower at night|honeymoon|implied insemination|party|taxi driver,120,English,USA,R,7259000,2014,479,4,1.85,
Color,Gina Prince-Bythewood,71,116,107,658,Nate Parker,893,15153515,Drama|Music,Minnie Driver,Beyond the Lights ,11191,3110,Darryl Stephens,1,domestic abuse|public humiliation|sex symbol|singer|suicide attempt,37,English,USA,PG-13,7259000,2014,664,6.9,,
Color,John R. Leonetti,271,99,40,300,Annabelle Wallis,1000,87381598,Horror|Mystery,Alfre Woodard,Annabelle ,81699,2323,Gabriel Bateman,0,horror movie prequel|murder|paranormal activity|self sacrifice|suicide,291,English,USA,R,6740500,2014,421,5.4,2.35,45000
Color,Zach Braff,149,106,,379,Josh Gad,17000,3721203,Comedy|Drama,Jim Parsons,Wish I Was Here ,29341,18947,Michael Weston,4,actor|dream sequence|genius recluse|jew|religion,93,English,USA,R,6222000,2014,1000,6.7,2.35,
Color,Kate Barker-Froyland,43,86,4,444,Shawn Parsons,11000,20947,Drama|Music,Anne Hathaway,Song One ,6797,12772,Li Jun Li,1,musician|number in title|recording|sibling,21,English,USA,PG-13,6222000,2014,485,5.8,,
Color,Stiles White,183,89,10,704,Shelley Hennig,852,52701314,Fantasy|Horror,Lin Shaye,Ouija ,31915,5056,Daren Kagasoff,0,death of girlfriend|funeral|ghost|ouija|spirit,159,English,USA,PG-13,5185000,2014,707,4.4,2.35,18000
Color,Christopher Landon,220,101,52,332,Gloria Sandoval,510,33654118,Fantasy|Horror|Thriller,Richard Cabral,Paranormal Activity: The Marked Ones ,31791,2161,Molly Ephraim,0,apartment|blood|demonic possession|neighbor|pentagram,155,English,USA,R,5185000,2014,358,5,1.78,10000
Color,John Erick Dowdle,196,93,66,161,Edwin Hodge,1000,21981615,Horror|Mystery|Thriller,Ben Feldman,"As Above, So Below ",49948,1410,Perdita Weeks,0,archeologist|catacomb|found footage|paris france|philosopher's stone,211,English,USA,R,5185000,2014,200,6.1,1.85,14000
Color,Richard Glatzer,309,101,25,423,Hunter Parrish,17000,19346686,Drama,Kristen Stewart,Still Alice ,86077,19673,Seth Gilliam,1,alzheimer's disease|bechdel test passed|linguistics professor|new york city|reference to angels in america the play,195,English,USA,PG-13,5185000,2014,2000,7.5,1.85,45000
Color,Bille Woodruff,9,106,23,467,Cameron Mills,1000,18026152,Drama|Thriller,Boris Kodjoe,Addicted ,5975,2840,Sharon Leal,0,adultery|attraction|lust|obsession|temptation,33,Spanish,USA,R,5185000,2014,694,5.2,1.85,
Color,Andrew Erwin,49,98,10,402,Sarah Drew,589,10815606,Comedy,Alex Kendrick,Moms' Night Out ,10483,2705,Patricia Heaton,,blogger|pastor|reference to the shawshank redemption|taser|tasered,125,English,USA,PG,5185000,2014,416,5.4,2.35,
Color,Jon Stewart,129,103,593,241,Claire Foy,374,3207950,Biography|Drama,Numan Acar,Rosewater ,8307,1283,Haluk Bilginer,0,based on true story|hijab|journalism|prison|reference to mahmoud ahmedinejad,37,English,USA,R,5185000,2014,362,6.6,1.85,5000
Color,Michael Cuesta,163,112,52,688,Paz Vega,10000,2536134,Biography|Crime|Drama|Mystery|Thriller,Jeremy Renner,Kill the Messenger ,32382,12897,Robert Pralgo,1,based on true story|cia|cocaine|journalist|smear campaign,99,English,USA,R,5185000,2014,963,7,2.35,13000
Color,James Manera,12,99,,361,Greg Germann,578,860927,Drama|Mystery|Sci-Fi,Joaquim de Almeida,Atlas Shrugged: Who Is John Galt? ,1900,3382,Kristoffer Polaha,0,box office flop|critically bashed|economy|individual versus society|rescue,56,English,USA,PG-13,5185000,2014,435,4.4,,
Color,William H. Macy,44,105,,394,Felicity Huffman,745,38825,Comedy|Drama|Music,Billy Crudup,Rudderless ,12672,1986,David Adam Flannery,1,demo tape|directed by cast member|grieving father|guitar|guitar player,60,English,USA,R,5185000,2014,508,7.5,,
Color,Ernie Barbarash,29,103,249,261,Michael J. Morris,2000,9012,Action|Adventure,Michael Jai White,Falcon Rising ,4952,3089,Lateef Crowder,1,,32,English,USA,R,4666500,2014,298,5.8,,
